id	locationID	locality	countryCode	occurrenceStatus	establishmentMeans	eventDate
9031	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	1936-07-09/2019-06-24
9236	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2011-02-19/2021-03-23
13769	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2011-12-25/2021-11-06
596407	ISO_3166-2:BE	Belgium	BE	present	native	2013-08-01/2021-08-06
6520	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	introduced	2014-06-20/2021-09-22
2675	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2008-08-02/2021-08-13
8978	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2008-08-03/2020-10-26
26337	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2006-05-05/2021-05-11
18855	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1856-04-25/2022-02-05
9760	ISO_3166-2:BE	Belgium	BE	present	native	2004-06-10/2021-06-26
7221	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2017-06-22/2021-05-06
26411	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2015-05-13/2021-06-11
22501	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2009-05-01/2021-07-24
802961	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2009-06-03/2021-06-07
2252	ISO_3166-2:BE-WAL	Walloon Region	BE	present	introduced	2007-07-03/2017-06-27
1801	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2017-05-28/2017-05-28
27036	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2001-05-19/2001-05-21
20766	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2005-06-23/2021-11-28
17437	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2008-12-28/2022-01-18
2679	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2014-05-23/2017-08-07
8987	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2018-05-28/2021-06-16
8881	ISO_3166-2:BE	Belgium	BE	present	native	1984-09-10/2021-08-06
8886	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2012-07-29/2021-06-27
556354	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2009-04-23/2022-01-29
25575	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2009-07-10/2020-06-29
18997	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2009-03-25/2014-03-10
15084	ISO_3166-2:BE	Belgium	BE	present	native	1983-04-23/2020-10-30
19188	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2013-05-25/2019-05-01
1795	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2009-07-21/2021-08-21
9471	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2010-07-09/2021-08-16
6595	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2012-09-26/2021-09-20
1761	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2010-07-21/2021-09-24
8378	ISO_3166-2:BE	Belgium	BE	present	native	1981-08-05/2021-09-25
15656	ISO_3166-2:BE	Belgium	BE	present	native	1982-05-02/2021-07-27
7547	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2003-05-18/2021-08-18
910150	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2014-10-26/2020-06-30
14982	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1981-08-26/2021-11-23
6975	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2008-07-06/2021-08-10
26865	ISO_3166-2:BE	Belgium	BE	present	native	2008-06-14/2021-10-13
15793	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2007-11-12/2020-10-12
6975	ISO_3166-2:BE	Belgium	BE	present	native	2005-08-23/2021-12-07
17496	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2009-02-27/2022-01-10
1408	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2002-10-12/2022-01-23
7819	ISO_3166-2:BE	Belgium	BE	present	native	2011-03-20/2021-03-24
25907	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2011-06-14/2021-08-10
22834	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2007-06-02/2021-07-24
6849	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	introduced	2008-10-13/2021-09-23
276	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1968-04-17/2020-10-06
7146	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2008-05-09/2021-11-21
25157	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2020-06-03/2020-06-03
6358	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2006-04-30/2021-12-31
19289	ISO_3166-2:BE	Belgium	BE	present	native	1986-05-10/2022-01-05
160182	ISO_3166-2:BE	Belgium	BE	present	native	1991-07-22/2017-09-30
2082	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1994-01-01/2021-11-24
313	ISO_3166-2:BE-WAL	Walloon Region	BE	present	vagrant	1994-11-25/2019-09-01
7131	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1971-03-29/2022-01-18
129720	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2007-05-01/2020-05-24
124521	ISO_3166-2:BE	Belgium	BE	present	introduced	2009-10-12/2021-07-21
2624	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1993-08-17/2021-09-25
187175	ISO_3166-2:BE	Belgium	BE	present	native	2006-04-09/2021-05-01
695	ISO_3166-2:BE	Belgium	BE	present	native	1919-08-16/2021-10-08
25582	ISO_3166-2:BE	Belgium	BE	present	native	2004-03-31/2021-03-30
2393	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2004-01-01/2021-11-15
188796	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2004-08-19/2021-08-13
24327	ISO_3166-2:BE	Belgium	BE	present	native	2013-07-25/2018-07-14
26086	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2014-06-28/2021-08-02
25367	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2008-08-14/2021-09-17
133011	ISO_3166-2:BE-WAL	Walloon Region	BE	present	introduced	2017-07-21/2017-07-21
7670	ISO_3166-2:BE-WAL	Walloon Region	BE	present	introduced	2010-10-12/2021-10-19
1694	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1992-09-05/2021-10-23
25518	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2012-06-22/2016-06-06
8508	ISO_3166-2:BE	Belgium	BE	present	native	2005-09-25/2021-12-02
18491	ISO_3166-2:BE	Belgium	BE	present	native	2008-03-13/2021-04-27
157187	ISO_3166-2:BE	Belgium	BE	present	native	2010-07-14/2021-09-17
689	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2017-08-26/2021-09-21
85752	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2012-07-24/2021-06-14
28213	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2018-10-06/2019-11-02
1669	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	1941-08-19/2021-08-20
7335	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	1984-06-09/2021-12-01
15671	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1995-09-17/2020-10-17
6778	ISO_3166-2:BE-WAL	Walloon Region	BE	present	introduced	2006-10-29/2021-10-09
7567	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2011-05-17/2021-06-19
6853	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	introduced	2021-09-18/2021-09-18
2594	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2021-05-09/2021-05-09
23880	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2008-11-20/2021-10-14
6785	ISO_3166-2:BE	Belgium	BE	present	native	2000-06-17/2015-06-06
9817	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1988-07-27/2020-08-14
9921	ISO_3166-2:BE	Belgium	BE	present	native	1937-07-13/2021-07-21
6981	ISO_3166-2:BE-WAL	Walloon Region	BE	present	introduced	2011-06-12/2019-06-30
25290	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2021-05-09/2021-05-09
16657	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2010-07-05/2021-09-14
14898	ISO_3166-2:BE	Belgium	BE	present	native	1981-08-04/2021-12-07
195130	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2007-10-07/2021-08-18
13526	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2014-10-19/2019-01-20
6872	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2006-06-15/2022-01-21
15938	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2015-01-11/2019-09-22
2163	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2015-02-06/2020-08-27
8631	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2012-04-27/2021-05-26
26047	ISO_3166-2:BE	Belgium	BE	present	native	2009-05-24/2021-05-21
152603	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2009-04-10/2021-05-14
7647	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2014-02-23/2021-05-23
23488	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2007-05-26/2021-08-14
6870	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1989-06-01/2021-11-23
1631	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	1975-07-27/2021-08-11
9484	ISO_3166-2:BE	Belgium	BE	present	native	1925-07-02/2021-09-24
145	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1967-10-15/2022-02-01
20227	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2020-08-07/2021-06-03
206285	ISO_3166-2:BE	Belgium	BE	present	native	2012-05-14/2021-10-10
80414	ISO_3166-2:BE	Belgium	BE	present	native	2010-09-18/2021-09-04
8514	ISO_3166-2:BE	Belgium	BE	present	native	2006-07-05/2021-11-17
22207	ISO_3166-2:BE	Belgium	BE	present	native	2001-08-24/2021-09-01
7570	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2015-06-28/2019-06-21
346	ISO_3166-2:BE	Belgium	BE	present	native	1969-09-18/2021-11-12
9465	ISO_3166-2:BE	Belgium	BE	present	native	1978-07-26/2021-09-17
16147	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2013-10-20/2013-10-20
14808	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1981-08-26/2021-06-30
9545	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2004-04-27/2021-08-12
124628	ISO_3166-2:BE	Belgium	BE	present	introduced	2006-09-07/2020-11-18
1877	ISO_3166-2:BE	Belgium	BE	present	native	2008-06-18/2020-11-10
7436	ISO_3166-2:BE	Belgium	BE	present	native	1967-06-26/2022-02-06
90	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	1961-07-19/2020-05-21
8930	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2007-03-27/2022-01-30
144881	ISO_3166-2:BE	Belgium	BE	present	introduced	2007-12-01/2021-11-16
18892	ISO_3166-2:BE	Belgium	BE	present	native	1948-07-13/2022-01-17
18609	ISO_3166-2:BE	Belgium	BE	present	native	2007-08-12/2021-11-05
16451	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1986-07-15/2022-01-25
85407	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2018-08-23/2020-06-20
1994	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2018-05-06/2021-05-29
2389	ISO_3166-2:BE	Belgium	BE	present	native	1983-06-25/2022-01-15
683	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	1932-08-09/2021-10-09
15193	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	1982-09-04/2020-11-08
85355	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2008-05-26/2021-08-10
158565	ISO_3166-2:BE	Belgium	BE	present	native	2009-09-29/2009-09-29
24713	ISO_3166-2:BE	Belgium	BE	present	native	2011-05-10/2021-11-19
23458	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2021-06-21/2021-06-21
7518	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1974-12-31/2022-01-28
7556	ISO_3166-2:BE	Belgium	BE	present	native	1980-08-16/2021-10-19
2752	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2009-06-26/2020-09-04
28698	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2015-12-02/2018-06-02
26983	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2011-05-31/2022-02-01
24420	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2014-04-03/2021-04-18
6604	ISO_3166-2:BE	Belgium	BE	present	native	1980-03-23/2022-02-05
25626	ISO_3166-2:BE	Belgium	BE	present	native	2008-09-06/2021-05-16
8634	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	1935-06-07/2021-09-15
85259	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2012-04-30/2021-04-21
25721	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2009-06-27/2021-08-04
26660	ISO_3166-2:BE	Belgium	BE	present	native	2007-08-30/2021-10-11
7042	ISO_3166-2:BE	Belgium	BE	present	native	1984-07-01/2021-10-22
6853	ISO_3166-2:BE	Belgium	BE	present	introduced	2010-05-29/2021-09-18
9552	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1934-05-20/2021-08-05
2553	ISO_3166-2:BE	Belgium	BE	present	native	1988-06-08/2021-09-30
80435	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2009-05-19/2021-06-26
2803	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2010-05-23/2021-06-03
152922	ISO_3166-2:BE	Belgium	BE	present	native	2010-04-25/2021-05-13
21035	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2011-03-06/2021-04-11
593	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	1982-07-07/2021-08-08
409	ISO_3166-2:BE-WAL	Walloon Region	BE	present	introduced	1996-04-14/2022-01-15
1837	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	1935-04-20/2021-04-01
6447	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2008-07-10/2020-07-07
125810	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2000-01-01/2020-11-18
2627	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1980-04-12/2021-05-28
7755	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2011-04-08/2021-11-30
7170	ISO_3166-2:BE	Belgium	BE	present	introduced	2006-08-09/2021-04-18
1664	ISO_3166-2:BE	Belgium	BE	present	native	1945-01-01/2021-11-24
1495	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	1985-06-09/2021-09-11
18503	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2010-01-23/2020-07-23
672805	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2009-10-20/2020-10-27
26966	ISO_3166-2:BE	Belgium	BE	present	native	2007-06-09/2021-07-04
19289	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2009-04-24/2021-06-25
24244	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2012-04-03/2021-05-27
104556	ISO_3166-2:BE	Belgium	BE	present	introduced	2013-09-01/2021-10-08
9698	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2008-10-06/2018-10-16
26417	ISO_3166-2:BE	Belgium	BE	present	native	2007-07-30/2020-06-23
26451	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2010-06-03/2014-06-01
158778	ISO_3166-2:BE	Belgium	BE	present	native	2018-01-30/2022-01-28
19122	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2012-05-23/2021-08-13
15053	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2013-12-01/2014-12-14
8434	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2007-07-07/2021-10-23
189227	ISO_3166-2:BE	Belgium	BE	present	native	2014-10-04/2014-10-29
14457	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2015-08-28/2016-07-20
174	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	1973-11-11/2022-02-04
29066	ISO_3166-2:BE	Belgium	BE	present	introduced	2009-09-28/2016-09-07
24475	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2010-06-28/2021-09-04
155164	ISO_3166-2:BE	Belgium	BE	present	native	2012-05-12/2021-08-03
13713	ISO_3166-2:BE	Belgium	BE	present	native	2003-10-10/2021-11-01
152536	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2008-10-11/2021-08-05
106977	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2014-06-13/2021-10-08
9463	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2008-07-31/2021-09-04
17145	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2013-05-09/2020-05-07
234797	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2005-06-27/2022-01-04
19882	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2010-08-05/2022-01-23
8579	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2007-05-24/2021-08-11
2554	ISO_3166-2:BE	Belgium	BE	present	native	2009-05-12/2021-04-25
104738	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2014-04-12/2016-05-01
150406	ISO_3166-2:BE	Belgium	BE	present	introduced	2012-03-03/2019-12-30
6378	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1943-05-19/2022-02-06
25329	ISO_3166-2:BE	Belgium	BE	present	native	1978-05-13/2021-09-02
6540	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	1984-06-18/2021-10-02
2565	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1985-06-30/2022-01-27
25570	ISO_3166-2:BE	Belgium	BE	present	native	2004-06-05/2021-07-20
81664	ISO_3166-2:BE	Belgium	BE	present	introduced	2008-09-01/2021-11-06
15045	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2018-10-11/2018-10-11
23687	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2002-05-12/2021-06-07
398	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2010-01-07/2019-09-18
134604	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2015-05-06/2021-06-25
673236	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2003-10-10/2020-11-01
7016	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	1992-04-20/2022-02-05
15765	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1981-07-22/2022-01-04
7949	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2008-11-13/2021-11-06
449326	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2008-07-07/2019-07-07
26524	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2012-06-20/2021-03-24
7160	ISO_3166-2:BE-WAL	Walloon Region	BE	present	introduced	2008-04-05/2021-03-20
25518	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2013-06-08/2019-05-16
13725	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2009-11-08/2021-11-12
128035	ISO_3166-2:BE	Belgium	BE	present	introduced	2012-08-11/2021-10-11
14921	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1992-09-19/2021-10-18
788403	ISO_3166-2:BE	Belgium	BE	present	native	2009-04-11/2019-04-17
188754	ISO_3166-2:BE	Belgium	BE	present	native	2005-02-02/2021-08-12
9839	ISO_3166-2:BE	Belgium	BE	present	native	2005-04-30/2021-07-11
20249	ISO_3166-2:BE	Belgium	BE	present	native	2004-07-18/2021-07-19
6866	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	1984-06-19/2021-10-26
13729	ISO_3166-2:BE	Belgium	BE	present	native	2004-09-01/2019-11-08
104579	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2009-05-17/2016-05-29
127	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	1973-03-02/2022-02-06
84148	ISO_3166-2:BE-WAL	Walloon Region	BE	present	introduced	2008-10-26/2022-01-06
8659	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2004-05-18/2022-02-04
6804	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	introduced	2009-03-14/2021-01-03
158938	ISO_3166-2:BE	Belgium	BE	present	native	2009-05-17/2021-07-02
20273	ISO_3166-2:BE	Belgium	BE	present	native	1997-07-07/2021-09-16
20873	ISO_3166-2:BE	Belgium	BE	present	native	2008-09-13/2021-10-31
9469	ISO_3166-2:BE	Belgium	BE	present	native	2007-05-17/2020-06-08
6564	ISO_3166-2:BE	Belgium	BE	present	introduced	1941-01-01/2022-02-05
96162	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2009-09-10/2020-10-30
312783	ISO_3166-2:BE	Belgium	BE	present	introduced	2013-09-19/2013-09-19
232824	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2014-04-10/2021-06-08
139648	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2008-10-28/2021-10-09
6438	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	introduced	2018-10-18/2018-10-18
1635	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2007-07-25/2021-10-29
13767	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1981-07-28/2021-12-08
7213	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	1988-05-03/2020-04-11
240735	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	1934-04-22/2021-07-16
24341	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2009-05-23/2021-06-01
25457	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2012-08-11/2021-10-13
17934	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2009-11-10/2021-11-15
159962	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2012-06-24/2017-07-18
86933	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2010-07-21/2020-08-28
2530	ISO_3166-2:BE	Belgium	BE	present	native	1991-07-11/2021-07-22
198476	ISO_3166-2:BE	Belgium	BE	present	introduced	2009-08-19/2020-10-24
18694	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1982-10-09/2020-11-25
9451	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2015-07-05/2021-07-22
642526	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2020-06-13/2020-06-13
128326	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	introduced	2016-06-04/2019-07-13
19162	ISO_3166-2:BE	Belgium	BE	present	native	1984-05-21/2021-09-06
789249	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2015-02-11/2020-07-22
9455	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2007-08-04/2021-08-02
13705	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	1990-10-10/2009-10-01
2690	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2007-07-01/2007-07-01
6593	ISO_3166-2:BE	Belgium	BE	present	introduced	2006-10-22/2020-08-07
7591	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2002-06-22/2021-07-26
7238	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2009-10-09/2021-09-26
20046	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2013-05-14/2021-04-09
19988	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2001-12-30/2022-01-30
8269	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2008-10-23/2021-10-04
18584	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2018-01-12/2018-01-23
132309	ISO_3166-2:BE	Belgium	BE	present	introduced	2011-08-03/2018-05-26
1810	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	1975-07-27/2021-10-03
8389	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2009-06-03/2020-05-21
1960	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1936-06-02/2021-10-02
20666	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2011-06-17/2014-07-28
25976	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2015-07-04/2020-06-28
8549	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2016-05-21/2016-05-21
672881	ISO_3166-2:BE	Belgium	BE	present	native	2004-10-27/2021-11-28
9032	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	1993-08-14/2021-07-07
7124	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2006-05-06/2021-05-16
9599	ISO_3166-2:BE	Belgium	BE	present	native	2003-07-19/2021-09-09
2176	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2009-04-01/2021-11-22
12	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	1980-04-29/2021-09-14
9453	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1966-08-26/2021-09-29
23900	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2009-04-09/2021-08-08
1464	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1985-05-13/2022-01-28
8835	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2019-05-06/2019-05-06
18846	ISO_3166-2:BE	Belgium	BE	present	native	2010-05-24/2021-06-16
376501	ISO_3166-2:BE-WAL	Walloon Region	BE	present	introduced	2010-09-01/2020-06-01
159207	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2014-09-13/2020-11-08
8803	ISO_3166-2:BE	Belgium	BE	present	native	2005-03-25/2021-05-26
1885	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2001-08-02/2020-07-02
27895	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2014-06-13/2021-07-09
10022	ISO_3166-2:BE	Belgium	BE	present	native	1937-08-03/2021-09-27
26637	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2012-07-06/2021-07-12
9424	ISO_3166-2:BE	Belgium	BE	present	native	2008-08-05/2022-02-02
114823	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2011-07-13/2020-05-13
25062	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2017-09-01/2021-06-27
8445	ISO_3166-2:BE	Belgium	BE	present	native	1981-07-29/2021-09-20
8028	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2009-05-10/2020-05-08
13807	ISO_3166-2:BE	Belgium	BE	present	native	1988-10-10/2020-03-19
6793	ISO_3166-2:BE-WAL	Walloon Region	BE	present	introduced	2008-04-04/2021-11-06
25448	ISO_3166-2:BE	Belgium	BE	present	native	2010-08-14/2021-10-23
158846	ISO_3166-2:BE	Belgium	BE	present	native	2009-06-09/2021-10-25
8445	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2010-07-09/2021-07-12
28794	ISO_3166-2:BE	Belgium	BE	present	native	2009-11-14/2020-07-27
186851	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2006-10-08/2018-10-07
